dataset,source,stimulus,distortion,level,seed,derived_seed,actual_luma_rms,path,width,height,sha256,source_sobel_si,stimulus_sobel_si,sobel_si,luma_sd,edge_fraction,glcm_contrast,glcm_entropy,glcm_homogeneity
div2k_validation,0874.png,0874_c5954e2f77c7__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0874_c5954e2f77c7__clean_0.png,768,512,c5954e2f77c776e14876a63241433b0792067b64b9693296ebed20c831a5e59a,76.98820664880546,76.98820664880546,76.98820664880546,62.07139455573203,0.2630369118926944,0.28971072404692905,2.316154020832555,0.8958450388498759
div2k_validation,0874.png,0874_c5954e2f77c7__awgn_30_seed-20260811,awgn,30,20260811,12883782660514661144,28.21549023246683,results/vtm_noise_validation/stimuli/0874_c5954e2f77c7__awgn_30_seed-20260811.png,768,512,1a1d952a8d5a35f6d43c577859fac3dcd700923fa20cde991d75322728953312,76.98820664880546,88.83483557115073,88.83483557115073,64.89336544356607,0.8321123227358829,1.756244906773389,3.389333940486819,0.6043656781616077
div2k_validation,0874.png,0874_c5954e2f77c7__awgn_30_seed-20260812,awgn,30,20260812,7369743345660465062,28.1680528047618,results/vtm_noise_validation/stimuli/0874_c5954e2f77c7__awgn_30_seed-20260812.png,768,512,82164262da58bef630db921505d442a3847884da5b6d244325b67c237693af7e,76.98820664880546,89.11010194402253,89.11010194402253,64.8482854456528,0.831331592689295,1.7529620363492728,3.386630613459954,0.6047016646698566
div2k_validation,0874.png,0874_c5954e2f77c7__awgn_30_seed-20260813,awgn,30,20260813,4143858214046914056,28.192889840832407,results/vtm_noise_validation/stimuli/0874_c5954e2f77c7__awgn_30_seed-20260813.png,768,512,0906da9945f4c267f4d3d8b38bdd75f1e4d97af371bccba27b2fe50330d7c447,76.98820664880546,88.7445138549668,88.7445138549668,64.93662474698672,0.8322351917268213,1.7491911828403703,3.38706321755141,0.6052534713066856
div2k_validation,0875.png,0875_af27131b48ad__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0875_af27131b48ad__clean_0.png,768,512,af27131b48ad3ec0b94b76eab33d20a10d08c2c5226978df22fac0bb0bbf847f,113.77173520137632,113.77173520137632,113.77173520137632,54.05241137050261,0.561076127578969,0.7250146521209616,2.850701434024381,0.791441164521097
div2k_validation,0875.png,0875_af27131b48ad__awgn_30_seed-20260811,awgn,30,20260811,9123730590497572957,27.944670733358684,results/vtm_noise_validation/stimuli/0875_af27131b48ad__awgn_30_seed-20260811.png,768,512,3aedde15e465a9c3d0c6613c93d3953cd9e1c931da97b2cb204a69ef4e126046,113.77173520137632,113.03263986297833,113.03263986297833,58.89432090969076,0.8785363231454462,2.067968292287329,3.4329202564138117,0.5739195474069549
div2k_validation,0875.png,0875_af27131b48ad__awgn_30_seed-20260812,awgn,30,20260812,16294978471054915244,27.91555604765683,results/vtm_noise_validation/stimuli/0875_af27131b48ad__awgn_30_seed-20260812.png,768,512,366dc77f5c012a06d60c2a902858e7754750282bc7a0fbe6e0b3e354d80227a0,113.77173520137632,112.99798972344873,112.99798972344873,58.88817474250975,0.8785286438335125,2.067638953029016,3.4333103840137857,0.5734209773598561
div2k_validation,0875.png,0875_af27131b48ad__awgn_30_seed-20260813,awgn,30,20260813,6415696367511616909,27.944884687545148,results/vtm_noise_validation/stimuli/0875_af27131b48ad__awgn_30_seed-20260813.png,768,512,e4a0a111ba5c9154080033345623b5cf1552ee45b61eab8e48f826fb75472f0a,113.77173520137632,113.16047516915451,113.16047516915451,58.86524943458597,0.8793477704397686,2.0652468486877087,3.4318064951553584,0.573520487661267
div2k_validation,0876.png,0876_4cd95e04fc6f__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0876_4cd95e04fc6f__clean_0.png,768,512,4cd95e04fc6fb7cf87de2805c11f13fcfc6957d0ad648557c988c7e5c0afbc4d,113.273288343054,113.273288343054,113.273288343054,46.087693974720494,0.5950161265550606,0.822885259654028,2.423921723556511,0.7867745918347455
div2k_validation,0876.png,0876_4cd95e04fc6f__awgn_30_seed-20260811,awgn,30,20260811,17514730885804120646,26.2957769003343,results/vtm_noise_validation/stimuli/0876_4cd95e04fc6f__awgn_30_seed-20260811.png,768,512,b64ac9b92a660b13cef11c211fb4e47b1286d71a31d3a76212510827eeeb3c97,113.273288343054,113.42410097732156,113.42410097732156,50.095509229490574,0.8504018839911944,1.803253349410269,2.8610953960272565,0.6261022890531771
div2k_validation,0876.png,0876_4cd95e04fc6f__awgn_30_seed-20260812,awgn,30,20260812,5042710875870812676,26.25144828555236,results/vtm_noise_validation/stimuli/0876_4cd95e04fc6f__awgn_30_seed-20260812.png,768,512,88f950733513c9058f4bc7c6de2214842ca8a7928cca5bffe6670ad658729a6d,113.273288343054,113.56913540719957,113.56913540719957,50.09040433768196,0.8495955562381611,1.8014246078909844,2.8594547901222143,0.6264025198052756
div2k_validation,0876.png,0876_4cd95e04fc6f__awgn_30_seed-20260813,awgn,30,20260813,7903036185874297390,26.282342271941424,results/vtm_noise_validation/stimuli/0876_4cd95e04fc6f__awgn_30_seed-20260813.png,768,512,fc47ceb094e0251510c5dbf29227817f03cbcdad114333ed4aaba0eee9d4402d,113.273288343054,113.7391719676003,113.7391719676003,50.09633521957546,0.8495008447243128,1.8108955758946643,2.8630143456660635,0.6256860661445178
div2k_validation,0877.png,0877_5efe0a647a0b__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0877_5efe0a647a0b__clean_0.png,768,512,5efe0a647a0b31624fcf5c5ebddc7407d7437107ec090b3367aa021def579155,44.47885113508256,44.47885113508256,44.47885113508256,37.11480129474951,0.07910459222853632,0.0662210374936161,0.9685981463789382,0.973178857781265
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260811,awgn,30,20260811,1553849466775961152,27.687623861134846,results/vtm_noise_validation/stimuli/0877_5efe0a647a0b__awgn_30_seed-20260811.png,768,512,86866300a32245d684f462a51724e6051e42472ad6057228d183864c2153ba00,44.47885113508256,69.65280331806906,69.65280331806906,45.72740050079421,0.8411073567808325,1.4521747458044383,2.8144303146131864,0.6091900199662361
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260812,awgn,30,20260812,4660232199783339885,27.62977326410432,results/vtm_noise_validation/stimuli/0877_5efe0a647a0b__awgn_30_seed-20260812.png,768,512,82c82c9c1934b7a156a0bae4085025c003bcecfed745a1da093f3e2367460c9f,44.47885113508256,69.58900734967557,69.58900734967557,45.6899313266785,0.8420007167357805,1.4449817803779421,2.809662831953247,0.6099158318805804
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260813,awgn,30,20260813,7551065480066048708,27.662388466967712,results/vtm_noise_validation/stimuli/0877_5efe0a647a0b__awgn_30_seed-20260813.png,768,512,015748c6397947acde5b3ba7d924dfb216ec39317ff536f41debda9f81dfbd63,44.47885113508256,69.754117704686,69.754117704686,45.70601340526415,0.8410689602211642,1.451075930168491,2.8144619574904004,0.6096069930231167
div2k_validation,0879.png,0879_81863504b48d__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0879_81863504b48d__clean_0.png,768,512,81863504b48d8b9920fc4e53b8bf4cdcb6d44f625411d423c7d09e6137b4d086,131.2394749463279,131.2394749463279,131.2394749463279,65.33637409871238,0.4040341985358112,0.7046849526392049,2.6952276776612303,0.8322468073899114
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260811,awgn,30,20260811,11944839252714594577,28.72393001625323,results/vtm_noise_validation/stimuli/0879_81863504b48d__awgn_30_seed-20260811.png,768,512,bcdeab0cab57fd7d3d35101af3c79ba23acfd573c1d6a34ee6e67cf7052447a2,131.2394749463279,123.21629750742191,123.21629750742191,70.43777597643394,0.888742128705268,2.2048044998635516,3.6547836802892277,0.5507656786430732
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260812,awgn,30,20260812,4082259409418171944,28.70038390218522,results/vtm_noise_validation/stimuli/0879_81863504b48d__awgn_30_seed-20260812.png,768,512,18d2f1045970aab937ebbe2447034483fafa12df15a927d7c6e30a030dfad95a,131.2394749463279,123.07733147269728,123.07733147269728,70.35626724230866,0.8887600470997798,2.203684400712971,3.6560241490686343,0.5507225914882201
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260813,awgn,30,20260813,1060831086915787311,28.715672839726107,results/vtm_noise_validation/stimuli/0879_81863504b48d__awgn_30_seed-20260813.png,768,512,34a9e8eb408a4f47d4f3cd2727a964b63ffde41924f4f3a56a9fbb06b2c39a4d,131.2394749463279,122.52832802183849,122.52832802183849,70.40547467181668,0.8900143347156095,2.2007872817410705,3.655549718753335,0.5506159738709911
div2k_validation,0880.png,0880_e1e37e5e44e4__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0880_e1e37e5e44e4__clean_0.png,768,512,e1e37e5e44e41bcac660da4974bf8f3ba20c67777a307ff11220f7c25fad9e8e,61.97002145865509,61.97002145865509,61.97002145865509,43.93155666442445,0.43697076741923924,0.29832952465893753,2.4915219882229818,0.8657103228362482
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260811,awgn,30,20260811,3134973679801089207,29.68336328429636,results/vtm_noise_validation/stimuli/0880_e1e37e5e44e4__awgn_30_seed-20260811.png,768,512,220648ceb258078e71c2e3f272056478c4588b6a9d4da375815e1239c66be022,61.97002145865509,82.77157071278697,82.77157071278697,52.7502021720037,0.8876644652639124,2.007631122114199,3.541893325790112,0.5500916442770281
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260812,awgn,30,20260812,10144705202820984396,29.66341278004948,results/vtm_noise_validation/stimuli/0880_e1e37e5e44e4__awgn_30_seed-20260812.png,768,512,9ee43230a6b48dac2b6c9f02a2bdb997303e0502262b05a6360e37f749bd0da7,61.97002145865509,82.61165447840008,82.61165447840008,52.64453792852673,0.8885680643014386,2.00217351186556,3.539323627657976,0.5507575899671433
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260813,awgn,30,20260813,1169144948562221473,29.67598786524207,results/vtm_noise_validation/stimuli/0880_e1e37e5e44e4__awgn_30_seed-20260813.png,768,512,cf4c09cb722783aeeacb6f3bb13e6d636e1df43088852878456cec17f479a41e,61.97002145865509,82.72971960459827,82.72971960459827,52.73477075835645,0.8885066298059694,2.0092417408302383,3.5418767626711523,0.5502358500826625
div2k_validation,0882.png,0882_7dae37803694__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0882_7dae37803694__clean_0.png,768,512,7dae3780369487220aa94e86e963180e2f98cd5cf54a605942d8cd552645dbec,119.78648285521196,119.78648285521196,119.78648285521196,73.2170490979509,0.36318281881943376,0.48524602945594575,2.45601005633009,0.8692185077477652
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260811,awgn,30,20260811,11111725053271145262,26.803559396194725,results/vtm_noise_validation/stimuli/0882_7dae37803694__awgn_30_seed-20260811.png,768,512,106ddeeb4d6775d94fbce3e430acafac41041904756c2dcd534205f5cec9161a,119.78648285521196,114.2666633488623,114.2666633488623,75.24352689190256,0.8430476629294015,1.6543165784051126,3.2866707985814627,0.624110580254244
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260812,awgn,30,20260812,10947210016528247652,26.83058174510197,results/vtm_noise_validation/stimuli/0882_7dae37803694__awgn_30_seed-20260812.png,768,512,c02fb2d4434d758b22ed99f74d17752c1b49091bfc1ffa2ad92067751514ab37,119.78648285521196,114.50425948119315,114.50425948119315,75.29260618519994,0.8423770030205293,1.662059769942831,3.2886758211947935,0.6238029161859149
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260813,awgn,30,20260813,15028431476988078554,26.798939605155553,results/vtm_noise_validation/stimuli/0882_7dae37803694__awgn_30_seed-20260813.png,768,512,0c8c690a37481fffc583fa4e9dc7028b783abb4f68aac6c53042abcf33a9e2fc,119.78648285521196,114.67152014449631,114.67152014449631,75.23412109527003,0.8430886192597143,1.6570596099136574,3.288090095333401,0.6236792953325778
div2k_validation,0883.png,0883_47023de15d96__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0883_47023de15d96__clean_0.png,768,512,47023de15d9640be57c7338e889e99af50779549b284c1e15bb4581c58177a95,86.00667505279803,86.00667505279803,86.00667505279803,57.69787268254388,0.6543618491783136,0.4608777556644945,2.9139873542834205,0.8152659659919885
div2k_validation,0883.png,0883_47023de15d96__awgn_30_seed-20260811,awgn,30,20260811,1298787258815290881,28.971069067534476,results/vtm_noise_validation/stimuli/0883_47023de15d96__awgn_30_seed-20260811.png,768,512,28ea698ea78d4225c72176bdabf88bf487b8be790c722973baf11b823f11a9ed,86.00667505279803,98.26324169499546,98.26324169499546,63.311062044778595,0.8988916193109098,2.0009276725410166,3.659162659652149,0.559264834477205
div2k_validation,0883.png,0883_47023de15d96__awgn_30_seed-20260812,awgn,30,20260812,16654504567619988468,29.003837901504763,results/vtm_noise_validation/stimuli/0883_47023de15d96__awgn_30_seed-20260812.png,768,512,a5a3c5c9681de99bf5a9f14132198afe0321bf9ea946ffc698494c02a6d825df,86.00667505279803,98.53301853247137,98.53301853247137,63.25193667405926,0.8992115906414785,2.0085919707260826,3.661569800792514,0.5582146237391755
div2k_validation,0883.png,0883_47023de15d96__awgn_30_seed-20260813,awgn,30,20260813,13129524911107103256,28.93503519962574,results/vtm_noise_validation/stimuli/0883_47023de15d96__awgn_30_seed-20260813.png,768,512,bdd6d97cc8d5021e29e195e12d89fb1c56fdec63ddbd8d6b61ab2147daf137ba,86.00667505279803,97.78732776397948,97.78732776397948,63.27387980696636,0.8985230123380945,1.9951347273385933,3.6586192231189116,0.5592264606295452
div2k_validation,0886.png,0886_b96387ddfd48__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0886_b96387ddfd48__clean_0.png,768,512,b96387ddfd487d9a71e2a528a1f18f9e41eeddd44119e5f3a7e5ed4f68c634f8,74.5835193397624,74.5835193397624,74.5835193397624,58.80620266665057,0.25297189371832285,0.23849127583203739,2.593692099235969,0.9032974183442912
div2k_validation,0886.png,0886_b96387ddfd48__awgn_30_seed-20260811,awgn,30,20260811,18362966120956778394,28.080471432560337,results/vtm_noise_validation/stimuli/0886_b96387ddfd48__awgn_30_seed-20260811.png,768,512,41248d4ace7815437896c94aa54f3e20bbf183af9ae488340384755112548216,74.5835193397624,84.97151284757354,84.97151284757354,63.61007460608294,0.8561792863359443,1.7534525326595058,3.6097949436409915,0.5786565242670716
div2k_validation,0886.png,0886_b96387ddfd48__awgn_30_seed-20260812,awgn,30,20260812,1885410747866765428,28.0640867785769,results/vtm_noise_validation/stimuli/0886_b96387ddfd48__awgn_30_seed-20260812.png,768,512,1e03c22a3714b2ed93c24100f426e3e5af9add4d68a27fd5fcf153812c2abccf,74.5835193397624,84.85792789970392,84.85792789970392,63.605768110959595,0.8577970613833,1.7488429769497924,3.6083768369418068,0.5795055276540717
div2k_validation,0886.png,0886_b96387ddfd48__awgn_30_seed-20260813,awgn,30,20260813,38139144450645616,28.00785454073437,results/vtm_noise_validation/stimuli/0886_b96387ddfd48__awgn_30_seed-20260813.png,768,512,77bc880fb203105c3daaf5a1c36ccab63a6544ace5232c03b44659c98a4ca7ee,74.5835193397624,84.79107135734938,84.79107135734938,63.62809687705834,0.8551041826652332,1.7498162359619498,3.608984100373558,0.5792406515148673
div2k_validation,0889.png,0889_6ab1cfddebd6__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0889_6ab1cfddebd6__clean_0.png,768,512,6ab1cfddebd6142bb73bdae7980d0a48416cfaa75666a58a8476b616ed7a8bf4,83.79673361946512,83.79673361946512,83.79673361946512,55.191157875388214,0.3341524599395894,0.2956841729878356,2.598544019032569,0.8931533761455684
div2k_validation,0889.png,0889_6ab1cfddebd6__awgn_30_seed-20260811,awgn,30,20260811,7824635227462230713,28.37026220979243,results/vtm_noise_validation/stimuli/0889_6ab1cfddebd6__awgn_30_seed-20260811.png,768,512,b71c8d399badcbc071aa63f01e1a49d6944f5dea1af29c76fea8581a335b8197,83.79673361946512,91.06578122767347,91.06578122767347,60.11450955904773,0.8638457994163723,1.8410907616370744,3.5710087021616572,0.5758055616583896
div2k_validation,0889.png,0889_6ab1cfddebd6__awgn_30_seed-20260812,awgn,30,20260812,13514398557783450240,28.386311969228327,results/vtm_noise_validation/stimuli/0889_6ab1cfddebd6__awgn_30_seed-20260812.png,768,512,bab34b93d5b76a478f82a4b5bd0cc8db379c0727cfe4e89884c218f8f09e03e3,83.79673361946512,91.2008783418807,91.2008783418807,60.188611654821216,0.8639891465724671,1.8434041291832297,3.5720610669946695,0.5755786838114578
div2k_validation,0889.png,0889_6ab1cfddebd6__awgn_30_seed-20260813,awgn,30,20260813,7574050157683069295,28.395527185668136,results/vtm_noise_validation/stimuli/0889_6ab1cfddebd6__awgn_30_seed-20260813.png,768,512,60dac75c965e63f507eca6a2b80ff041865bac779f57304d9c7d7a6cfb0f4571,83.79673361946512,91.39666723578968,91.39666723578968,60.14029839269784,0.8651922387754057,1.842922436636952,3.571566849411278,0.5755195560814108
div2k_validation,0891.png,0891_7f2eb02a190e__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0891_7f2eb02a190e__clean_0.png,768,512,7f2eb02a190e287538efe80c8d5e7a870ce10ae7496b3a89270ce56d753ac351,108.65738144466147,108.65738144466147,108.65738144466147,48.76770277684798,0.24931398146726053,0.4088723049120458,2.4566993180087304,0.8985396233713827
div2k_validation,0891.png,0891_7f2eb02a190e__awgn_30_seed-20260811,awgn,30,20260811,17949839014653292589,28.530520777664165,results/vtm_noise_validation/stimuli/0891_7f2eb02a190e__awgn_30_seed-20260811.png,768,512,48b89f0d0dc94086b56229a0d7edad3960e1b9956d18bb6c0e5b0c1876d11945,108.65738144466147,104.8685022469381,104.8685022469381,55.373124307936756,0.8671299851533303,1.9917516509781599,3.535455918564864,0.5633053848756208
div2k_validation,0891.png,0891_7f2eb02a190e__awgn_30_seed-20260812,awgn,30,20260812,17031074031630032116,28.523328547050653,results/vtm_noise_validation/stimuli/0891_7f2eb02a190e__awgn_30_seed-20260812.png,768,512,543061ae02003d2ddd84d560913c035c9a039c46308165b7f350e02865756a1e,108.65738144466147,104.71362171241151,104.71362171241151,55.38335246008318,0.8683714739159372,1.9846600027555448,3.5342892624147186,0.563812613347128
div2k_validation,0891.png,0891_7f2eb02a190e__awgn_30_seed-20260813,awgn,30,20260813,1294388526951012414,28.54949766519932,results/vtm_noise_validation/stimuli/0891_7f2eb02a190e__awgn_30_seed-20260813.png,768,512,6362f3201b4bcb85c9da1939636c8c559d6f838f5d1695d6a3d089ca2685788b,108.65738144466147,104.95210245866774,104.95210245866774,55.3961861466333,0.8679695899247427,1.9912864654892983,3.536582523917388,0.5632843667144122
div2k_validation,0892.png,0892_88bc09c5d553__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0892_88bc09c5d553__clean_0.png,768,512,88bc09c5d553d90b31aeafd28ba72a79156395b0f15fe2c3be7998b064c2bf4b,114.58670375977967,114.58670375977967,114.58670375977967,46.37073659488947,0.4079864844109968,0.49977513484243535,2.6241973665889016,0.8562979665753772
div2k_validation,0892.png,0892_88bc09c5d553__awgn_30_seed-20260811,awgn,30,20260811,839856240217109545,29.55701333787365,results/vtm_noise_validation/stimuli/0892_88bc09c5d553__awgn_30_seed-20260811.png,768,512,ba39a1c639a9d7f547ab5729a720f6598b73c7aaf14b8ed5f5f2136e8028c90e,114.58670375977967,112.1407075099525,112.1407075099525,54.580625396489204,0.894035734398198,2.207147046488684,3.6170493038450813,0.5401152028409975
div2k_validation,0892.png,0892_88bc09c5d553__awgn_30_seed-20260812,awgn,30,20260812,13606764100935752104,29.46275176311741,results/vtm_noise_validation/stimuli/0892_88bc09c5d553__awgn_30_seed-20260812.png,768,512,93039355152596d4a88c91a36b120d3eaafb05a8ec10d82f0011f9537d315f70,114.58670375977967,111.94519472279484,111.94519472279484,54.52382666563684,0.8920007167357805,2.1905582303439126,3.6131066013558,0.5413064467650885
div2k_validation,0892.png,0892_88bc09c5d553__awgn_30_seed-20260813,awgn,30,20260813,3330394481730845434,29.52155744749888,results/vtm_noise_validation/stimuli/0892_88bc09c5d553__awgn_30_seed-20260813.png,768,512,457f387ce612d8b6b3bdb17fc9466d9c2a306f9bbba6d3e9ed517eda89732ce1,114.58670375977967,112.30250726234637,112.30250726234637,54.560961585284915,0.8928633594429939,2.19711123895616,3.6149535031395814,0.5405414595357516
div2k_validation,0894.png,0894_48a5637ab170__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0894_48a5637ab170__clean_0.png,768,512,48a5637ab17045000c0593a9722528b956f995815b4b99ac54c6c700e549c737,73.89990372470713,73.89990372470713,73.89990372470713,69.66480237957434,0.11049761941330057,0.19036559734422134,2.2815322688779567,0.9455206077238865
div2k_validation,0894.png,0894_48a5637ab170__awgn_30_seed-20260811,awgn,30,20260811,16865102988939426699,27.840058875186095,results/vtm_noise_validation/stimuli/0894_48a5637ab170__awgn_30_seed-20260811.png,768,512,8dd45bfdc076d4b86a2f61d7762ba4ec83e3c4f77d01ec16f8d36accbef07bb8,73.89990372470713,84.62355471401109,84.62355471401109,72.98741826681054,0.8396610863666616,1.6553925192045638,3.5217754306544453,0.5947970818574023
div2k_validation,0894.png,0894_48a5637ab170__awgn_30_seed-20260812,awgn,30,20260812,15920868460329328750,27.781851557085634,results/vtm_noise_validation/stimuli/0894_48a5637ab170__awgn_30_seed-20260812.png,768,512,cbd1ed2f7e12a268508bd735c4c5bffe9763754ea92aa9faba628e2899d960e8,73.89990372470713,84.82859606920285,84.82859606920285,73.03533332508013,0.8390083448523012,1.6524378821697323,3.5206390256665996,0.59559905041016
div2k_validation,0894.png,0894_48a5637ab170__awgn_30_seed-20260813,awgn,30,20260813,15140971084668222567,27.92257612700446,results/vtm_noise_validation/stimuli/0894_48a5637ab170__awgn_30_seed-20260813.png,768,512,c7a6ae447d81910a9e43b3ffad57c9952166a8325de8bde254e47eedabde4329,73.89990372470713,84.77755623307698,84.77755623307698,73.07645764922358,0.8407105923309272,1.6678616347700652,3.524938316473115,0.5938070867771779
div2k_validation,0895.png,0895_2ae688c56ac1__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0895_2ae688c56ac1__clean_0.png,768,512,2ae688c56ac1414d47348f543dfd7328d056082be1c40ef58ddb5f327e163f95,103.1083966568252,103.1083966568252,103.1083966568252,56.73657602944133,0.5562944760149491,0.698871189441931,2.7187063499775794,0.7906565847210721
div2k_validation,0895.png,0895_2ae688c56ac1__awgn_30_seed-20260811,awgn,30,20260811,10960917783711479010,28.083574182701987,results/vtm_noise_validation/stimuli/0895_2ae688c56ac1__awgn_30_seed-20260811.png,768,512,63394d273b291551473a30a609fc8eaef7ba43906ba2c017c69d328f660bd0b8,103.1083966568252,107.97854842443844,107.97854842443844,62.0339136992532,0.8841243024624994,2.0075477708178653,3.3502911323086657,0.570426221783277
div2k_validation,0895.png,0895_2ae688c56ac1__awgn_30_seed-20260812,awgn,30,20260812,3997345950072396934,28.09730954758236,results/vtm_noise_validation/stimuli/0895_2ae688c56ac1__awgn_30_seed-20260812.png,768,512,0315c4731cb4dab2e7bc8f07022ad951867499b8ca3a4edafd7e3cfac1a4cb60,103.1083966568252,108.22613302092837,108.22613302092837,62.05692976948906,0.8851430911790303,2.0153493599643673,3.3523716195025086,0.5702775754748677
div2k_validation,0895.png,0895_2ae688c56ac1__awgn_30_seed-20260813,awgn,30,20260813,4882873695740413400,28.02414311900588,results/vtm_noise_validation/stimuli/0895_2ae688c56ac1__awgn_30_seed-20260813.png,768,512,188a8453bae354f5537353188b488d5ca444be68f110d623ff8442600c60e2d0,103.1083966568252,107.81904393345644,107.81904393345644,62.02805847382072,0.8834920391132954,2.008582446465408,3.3500037275718855,0.5706430323105544
div2k_validation,0896.png,0896_f2bcbef90a0f__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0896_f2bcbef90a0f__clean_0.png,768,512,f2bcbef90a0f48a42f261df61300717a403cc34c53caa15364e4489307b49519,85.69842568378408,85.69842568378408,85.69842568378408,92.43762698929382,0.12515230635335073,0.16624763117289365,1.5592360926423576,0.955460047599205
div2k_validation,0896.png,0896_f2bcbef90a0f__awgn_30_seed-20260811,awgn,30,20260811,1056510279790623029,25.174922001757945,results/vtm_noise_validation/stimuli/0896_f2bcbef90a0f__awgn_30_seed-20260811.png,768,512,f2aaea68ef37ac4b16e5b2869771723c7380c028b4b7061a3a128630de9d5fc1,85.69842568378408,90.26791447759317,90.26791447759317,91.94885426142753,0.7924205191214867,1.1297868236496713,2.8219359552660213,0.6863565864980408
div2k_validation,0896.png,0896_f2bcbef90a0f__awgn_30_seed-20260812,awgn,30,20260812,6098251138815358874,25.240631581347674,results/vtm_noise_validation/stimuli/0896_f2bcbef90a0f__awgn_30_seed-20260812.png,768,512,7305dc8e4e2b9a2cd18412ad91c8d52a466449ad1562c276055b2e0e906888c3,85.69842568378408,90.15932946683785,90.15932946683785,91.8970631309076,0.7948497414631649,1.1325192433004752,2.823746886506624,0.6864016559492407
div2k_validation,0896.png,0896_f2bcbef90a0f__awgn_30_seed-20260813,awgn,30,20260813,7516277174744359920,25.239873485862738,results/vtm_noise_validation/stimuli/0896_f2bcbef90a0f__awgn_30_seed-20260813.png,768,512,dcdf4ca43573bb0f9c6349927c307bb711d58da3ad15bb8286f7a889a8f3df58,85.69842568378408,90.39453799986116,90.39453799986116,91.92060704393076,0.7948087851328521,1.1317886189298278,2.8241357005090473,0.6862766821273439
div2k_validation,0900.png,0900_f7fe7cbce840__clean_0,clean,0,,,0.0,results/vtm_noise_validation/stimuli/0900_f7fe7cbce840__clean_0.png,768,512,f7fe7cbce8408724e75e30dfc82212b558132f50f18caddf2eda6033c261392e,136.7283637604519,136.7283637604519,136.7283637604519,67.06862693927864,0.3583192545947883,0.6264509994159084,2.70354569141886,0.8535686666996851
div2k_validation,0900.png,0900_f7fe7cbce840__awgn_30_seed-20260811,awgn,30,20260811,11409889890360271413,26.530029987730927,results/vtm_noise_validation/stimuli/0900_f7fe7cbce840__awgn_30_seed-20260811.png,768,512,d07101baab38d3f9ba51733f4c6484658fba975300551751cd645bf0d70e6dc3,136.7283637604519,125.88052327941011,125.88052327941011,68.70734207983693,0.8371013157221113,1.776493203829766,3.3424710975454657,0.6180344841851256
div2k_validation,0900.png,0900_f7fe7cbce840__awgn_30_seed-20260812,awgn,30,20260812,9857873434475798949,26.59981098729337,results/vtm_noise_validation/stimuli/0900_f7fe7cbce840__awgn_30_seed-20260812.png,768,512,b67be7a84153c6f6d9aabfe6fe96c4191324d4234faf66a372729a9a748d3a0f,136.7283637604519,125.7112977544065,125.7112977544065,68.82277471911557,0.838667895356576,1.7816503507505936,3.3435269328065926,0.6177514389104679
div2k_validation,0900.png,0900_f7fe7cbce840__awgn_30_seed-20260813,awgn,30,20260813,13828574631978855826,26.64842433028845,results/vtm_noise_validation/stimuli/0900_f7fe7cbce840__awgn_30_seed-20260813.png,768,512,ae2c1ab71f1bcd4b7e1526c9cfe28c376ee7433b711574725d0cff5b07f2bfd6,136.7283637604519,125.86415322731999,125.86415322731999,68.74967233004095,0.8371166743459786,1.7864856727578613,3.3452236212287807,0.6172489774586161
