dataset,source,stimulus,distortion,level,seed,actual_luma_rms,qp,cu_count,coded_width,coded_height,coded_area,image_sha256,conversion,encoder_sha256,decoder_sha256,encoder_config_sha256,reconstruction_verified,cu_coverage_verified,sobel_si,luma_sd,edge_fraction,glcm_contrast,glcm_entropy,glcm_homogeneity
div2k_validation,0862.png,0862_00c124fd26c9__awgn_30_seed-20260813,awgn,30,20260813,29.784041859275877,27,3334,768,512,393216,1a94ffca0aa630244c6cf2940584b78862383e922de86f701f6d6f7d9574f526,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,74.21211328832156,42.01665620528682,0.8761378180515026,2.0029364244557852,3.3051127407732928,0.5492080633866028
div2k_validation,0862.png,0862_00c124fd26c9__awgn_30_seed-20260813,awgn,30,20260813,29.784041859275877,32,2706,768,512,393216,1a94ffca0aa630244c6cf2940584b78862383e922de86f701f6d6f7d9574f526,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,74.21211328832156,42.01665620528682,0.8761378180515026,2.0029364244557852,3.3051127407732928,0.5492080633866028
div2k_validation,0862.png,0862_00c124fd26c9__awgn_30_seed-20260813,awgn,30,20260813,29.784041859275877,37,2588,768,512,393216,1a94ffca0aa630244c6cf2940584b78862383e922de86f701f6d6f7d9574f526,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,74.21211328832156,42.01665620528682,0.8761378180515026,2.0029364244557852,3.3051127407732928,0.5492080633866028
div2k_validation,0862.png,0862_00c124fd26c9__clean_0,clean,0,,0.0,22,4584,768,512,393216,00c124fd26c9d5a321a02d65e3f14ed2b1cbf401c9ad78017bbaa45aca12adfc,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,38.98802839276486,29.79945813341477,0.3009394358265499,0.24644209708301867,2.0575794094333597,0.8815270479319035
div2k_validation,0862.png,0862_00c124fd26c9__clean_0,clean,0,,0.0,27,3349,768,512,393216,00c124fd26c9d5a321a02d65e3f14ed2b1cbf401c9ad78017bbaa45aca12adfc,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,38.98802839276486,29.79945813341477,0.3009394358265499,0.24644209708301867,2.0575794094333597,0.8815270479319035
div2k_validation,0862.png,0862_00c124fd26c9__clean_0,clean,0,,0.0,32,2446,768,512,393216,00c124fd26c9d5a321a02d65e3f14ed2b1cbf401c9ad78017bbaa45aca12adfc,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,38.98802839276486,29.79945813341477,0.3009394358265499,0.24644209708301867,2.0575794094333597,0.8815270479319035
div2k_validation,0862.png,0862_00c124fd26c9__clean_0,clean,0,,0.0,37,1502,768,512,393216,00c124fd26c9d5a321a02d65e3f14ed2b1cbf401c9ad78017bbaa45aca12adfc,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,38.98802839276486,29.79945813341477,0.3009394358265499,0.24644209708301867,2.0575794094333597,0.8815270479319035
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260811,awgn,30,20260811,28.830061210525887,22,3854,768,512,393216,f551f546491d2e2ee86f6e26f4cc3c575588fadde12521ca1ad1d56240198e13,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.7475362580945,46.86749379695529,0.8635079096912917,1.7834518159666763,3.2469242607465114,0.5797629726295646
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260811,awgn,30,20260811,28.830061210525887,27,4046,768,512,393216,f551f546491d2e2ee86f6e26f4cc3c575588fadde12521ca1ad1d56240198e13,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.7475362580945,46.86749379695529,0.8635079096912917,1.7834518159666763,3.2469242607465114,0.5797629726295646
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260811,awgn,30,20260811,28.830061210525887,32,3009,768,512,393216,f551f546491d2e2ee86f6e26f4cc3c575588fadde12521ca1ad1d56240198e13,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.7475362580945,46.86749379695529,0.8635079096912917,1.7834518159666763,3.2469242607465114,0.5797629726295646
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260811,awgn,30,20260811,28.830061210525887,37,3233,768,512,393216,f551f546491d2e2ee86f6e26f4cc3c575588fadde12521ca1ad1d56240198e13,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.7475362580945,46.86749379695529,0.8635079096912917,1.7834518159666763,3.2469242607465114,0.5797629726295646
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260812,awgn,30,20260812,28.88466606902823,22,4038,768,512,393216,a44dfe4ec59a2fa1f4d1e8381a2e49c57129761f5347ac199d4b97303db770af,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.58973933259864,46.892425028000126,0.8628321302411304,1.7924632935201215,3.2496055291146124,0.5792876289501496
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260812,awgn,30,20260812,28.88466606902823,27,4031,768,512,393216,a44dfe4ec59a2fa1f4d1e8381a2e49c57129761f5347ac199d4b97303db770af,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.58973933259864,46.892425028000126,0.8628321302411304,1.7924632935201215,3.2496055291146124,0.5792876289501496
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260812,awgn,30,20260812,28.88466606902823,32,3195,768,512,393216,a44dfe4ec59a2fa1f4d1e8381a2e49c57129761f5347ac199d4b97303db770af,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.58973933259864,46.892425028000126,0.8628321302411304,1.7924632935201215,3.2496055291146124,0.5792876289501496
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260812,awgn,30,20260812,28.88466606902823,37,3224,768,512,393216,a44dfe4ec59a2fa1f4d1e8381a2e49c57129761f5347ac199d4b97303db770af,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.58973933259864,46.892425028000126,0.8628321302411304,1.7924632935201215,3.2496055291146124,0.5792876289501496
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260813,awgn,30,20260813,28.818758888108132,22,3958,768,512,393216,77961621952e0b4df5552f9b2973ba2a10ea20fce6594cecfd9c6f47221d7d4f,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.5272780406473,46.86909637778114,0.8635027901500025,1.7837307607359674,3.2484669812259286,0.5794062331179213
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260813,awgn,30,20260813,28.818758888108132,27,3851,768,512,393216,77961621952e0b4df5552f9b2973ba2a10ea20fce6594cecfd9c6f47221d7d4f,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.5272780406473,46.86909637778114,0.8635027901500025,1.7837307607359674,3.2484669812259286,0.5794062331179213
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260813,awgn,30,20260813,28.818758888108132,32,3062,768,512,393216,77961621952e0b4df5552f9b2973ba2a10ea20fce6594cecfd9c6f47221d7d4f,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.5272780406473,46.86909637778114,0.8635027901500025,1.7837307607359674,3.2484669812259286,0.5794062331179213
div2k_validation,0864.png,0864_e7333a0e85e7__awgn_30_seed-20260813,awgn,30,20260813,28.818758888108132,37,3134,768,512,393216,77961621952e0b4df5552f9b2973ba2a10ea20fce6594cecfd9c6f47221d7d4f,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,76.5272780406473,46.86909637778114,0.8635027901500025,1.7837307607359674,3.2484669812259286,0.5794062331179213
div2k_validation,0864.png,0864_e7333a0e85e7__clean_0,clean,0,,0.0,22,7393,768,512,393216,e7333a0e85e7a4978a7bb4e048cba1f4204adb46d08b6f2db041ee194e241ad3,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,50.25824520930053,38.513979997826624,0.3362821891158552,0.24542174374750703,2.2377244512053496,0.8867253956399405
div2k_validation,0864.png,0864_e7333a0e85e7__clean_0,clean,0,,0.0,27,5694,768,512,393216,e7333a0e85e7a4978a7bb4e048cba1f4204adb46d08b6f2db041ee194e241ad3,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,50.25824520930053,38.513979997826624,0.3362821891158552,0.24542174374750703,2.2377244512053496,0.8867253956399405
div2k_validation,0864.png,0864_e7333a0e85e7__clean_0,clean,0,,0.0,32,3655,768,512,393216,e7333a0e85e7a4978a7bb4e048cba1f4204adb46d08b6f2db041ee194e241ad3,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,50.25824520930053,38.513979997826624,0.3362821891158552,0.24542174374750703,2.2377244512053496,0.8867253956399405
div2k_validation,0864.png,0864_e7333a0e85e7__clean_0,clean,0,,0.0,37,2124,768,512,393216,e7333a0e85e7a4978a7bb4e048cba1f4204adb46d08b6f2db041ee194e241ad3,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,50.25824520930053,38.513979997826624,0.3362821891158552,0.24542174374750703,2.2377244512053496,0.8867253956399405
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260811,awgn,30,20260811,29.483675820571936,22,3863,768,512,393216,2ceb89c01af0c70a83576a751a575dc3a82619368e34f481edc34d4030b73734,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.21157823145997,56.00432384314554,0.8807889213126504,2.0252727351257453,3.5977463475879397,0.5514055199574364
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260811,awgn,30,20260811,29.483675820571936,27,4110,768,512,393216,2ceb89c01af0c70a83576a751a575dc3a82619368e34f481edc34d4030b73734,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.21157823145997,56.00432384314554,0.8807889213126504,2.0252727351257453,3.5977463475879397,0.5514055199574364
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260811,awgn,30,20260811,29.483675820571936,32,3231,768,512,393216,2ceb89c01af0c70a83576a751a575dc3a82619368e34f481edc34d4030b73734,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.21157823145997,56.00432384314554,0.8807889213126504,2.0252727351257453,3.5977463475879397,0.5514055199574364
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260811,awgn,30,20260811,29.483675820571936,37,3526,768,512,393216,2ceb89c01af0c70a83576a751a575dc3a82619368e34f481edc34d4030b73734,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.21157823145997,56.00432384314554,0.8807889213126504,2.0252727351257453,3.5977463475879397,0.5514055199574364
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260812,awgn,30,20260812,29.4626553470539,22,3777,768,512,393216,92499813529c96e67ef4392ee8f357cd147188ebd2c7e25c6fa79d7f8aa8f408,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.20757166829786,55.998945527067505,0.8801157016331337,2.024892004725887,3.5975277102000818,0.5522092011536768
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260812,awgn,30,20260812,29.4626553470539,27,3832,768,512,393216,92499813529c96e67ef4392ee8f357cd147188ebd2c7e25c6fa79d7f8aa8f408,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.20757166829786,55.998945527067505,0.8801157016331337,2.024892004725887,3.5975277102000818,0.5522092011536768
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260812,awgn,30,20260812,29.4626553470539,32,3174,768,512,393216,92499813529c96e67ef4392ee8f357cd147188ebd2c7e25c6fa79d7f8aa8f408,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.20757166829786,55.998945527067505,0.8801157016331337,2.024892004725887,3.5975277102000818,0.5522092011536768
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260812,awgn,30,20260812,29.4626553470539,37,3436,768,512,393216,92499813529c96e67ef4392ee8f357cd147188ebd2c7e25c6fa79d7f8aa8f408,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.20757166829786,55.998945527067505,0.8801157016331337,2.024892004725887,3.5975277102000818,0.5522092011536768
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260813,awgn,30,20260813,29.525532680683764,22,3876,768,512,393216,425f72502b695f656062fb3702714586bd2f72211a67cca9ed48f8c53ae620f0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.04511049088443,56.06079136653538,0.8811165719551528,2.02985226543238,3.5992885116709568,0.5517459079584034
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260813,awgn,30,20260813,29.525532680683764,27,4033,768,512,393216,425f72502b695f656062fb3702714586bd2f72211a67cca9ed48f8c53ae620f0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.04511049088443,56.06079136653538,0.8811165719551528,2.02985226543238,3.5992885116709568,0.5517459079584034
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260813,awgn,30,20260813,29.525532680683764,32,3174,768,512,393216,425f72502b695f656062fb3702714586bd2f72211a67cca9ed48f8c53ae620f0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.04511049088443,56.06079136653538,0.8811165719551528,2.02985226543238,3.5992885116709568,0.5517459079584034
div2k_validation,0865.png,0865_1d4f2b88e397__awgn_30_seed-20260813,awgn,30,20260813,29.525532680683764,37,3316,768,512,393216,425f72502b695f656062fb3702714586bd2f72211a67cca9ed48f8c53ae620f0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,86.04511049088443,56.06079136653538,0.8811165719551528,2.02985226543238,3.5992885116709568,0.5517459079584034
div2k_validation,0865.png,0865_1d4f2b88e397__clean_0,clean,0,,0.0,22,8760,768,512,393216,1d4f2b88e397c3b929b461d4458e00324fa71c5928bd1cb600d8c1241584be0a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,70.93902952250797,48.24696916133253,0.3545051963344084,0.34391073181351,2.6035518076280866,0.8711301800463871
div2k_validation,0865.png,0865_1d4f2b88e397__clean_0,clean,0,,0.0,27,6974,768,512,393216,1d4f2b88e397c3b929b461d4458e00324fa71c5928bd1cb600d8c1241584be0a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,70.93902952250797,48.24696916133253,0.3545051963344084,0.34391073181351,2.6035518076280866,0.8711301800463871
div2k_validation,0865.png,0865_1d4f2b88e397__clean_0,clean,0,,0.0,32,4395,768,512,393216,1d4f2b88e397c3b929b461d4458e00324fa71c5928bd1cb600d8c1241584be0a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,70.93902952250797,48.24696916133253,0.3545051963344084,0.34391073181351,2.6035518076280866,0.8711301800463871
div2k_validation,0865.png,0865_1d4f2b88e397__clean_0,clean,0,,0.0,37,2600,768,512,393216,1d4f2b88e397c3b929b461d4458e00324fa71c5928bd1cb600d8c1241584be0a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,70.93902952250797,48.24696916133253,0.3545051963344084,0.34391073181351,2.6035518076280866,0.8711301800463871
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260811,awgn,30,20260811,27.569521562504203,22,4959,768,512,393216,4adb63141e8d062d20ac70252b4f55f8ba5e5d129fe3d23192b1ee8ebc3ccce9,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,104.18621308347834,68.53312140508432,0.8561229713817642,1.702934227833624,3.280716112784985,0.5984103387409191
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260811,awgn,30,20260811,27.569521562504203,27,4833,768,512,393216,4adb63141e8d062d20ac70252b4f55f8ba5e5d129fe3d23192b1ee8ebc3ccce9,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,104.18621308347834,68.53312140508432,0.8561229713817642,1.702934227833624,3.280716112784985,0.5984103387409191
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260811,awgn,30,20260811,27.569521562504203,32,3970,768,512,393216,4adb63141e8d062d20ac70252b4f55f8ba5e5d129fe3d23192b1ee8ebc3ccce9,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,104.18621308347834,68.53312140508432,0.8561229713817642,1.702934227833624,3.280716112784985,0.5984103387409191
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260811,awgn,30,20260811,27.569521562504203,37,3995,768,512,393216,4adb63141e8d062d20ac70252b4f55f8ba5e5d129fe3d23192b1ee8ebc3ccce9,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,104.18621308347834,68.53312140508432,0.8561229713817642,1.702934227833624,3.280716112784985,0.5984103387409191
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260812,awgn,30,20260812,27.560234870592687,22,4846,768,512,393216,6e0835534205ad432c45f641b478f8cee082b4da13d7ae38b86e9b2a33fca279,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,103.91637636893674,68.53367501877374,0.8560487380330722,1.7014650594422167,3.280613308789455,0.5979968119311965
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260812,awgn,30,20260812,27.560234870592687,27,4663,768,512,393216,6e0835534205ad432c45f641b478f8cee082b4da13d7ae38b86e9b2a33fca279,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,103.91637636893674,68.53367501877374,0.8560487380330722,1.7014650594422167,3.280613308789455,0.5979968119311965
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260812,awgn,30,20260812,27.560234870592687,32,3843,768,512,393216,6e0835534205ad432c45f641b478f8cee082b4da13d7ae38b86e9b2a33fca279,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,103.91637636893674,68.53367501877374,0.8560487380330722,1.7014650594422167,3.280613308789455,0.5979968119311965
div2k_validation,0868.png,0868_46a18f1b41a1__awgn_30_seed-20260812,awgn,30,20260812,27.560234870592687,37,3964,768,512,393216,6e0835534205ad432c45f641b478f8cee082b4da13d7ae38b86e9b2a33fca279,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,103.91637636893674,68.53367501877374,0.8560487380330722,1.7014650594422167,3.280613308789455,0.5979968119311965
